,date,state,cases,newcases,deaths,newdeaths
505,2020-07-11,Alaska,1656,77.0,15,0.0
506,2020-07-12,Alaska,1772,116.0,15,0.0
507,2020-07-13,Alaska,1843,71.0,15,0.0
508,2020-07-14,Alaska,1897,54.0,15,0.0
509,2020-07-15,Alaska,1958,61.0,15,0.0
510,2020-07-16,Alaska,2034,76.0,15,0.0
511,2020-07-17,Alaska,2083,49.0,15,0.0
512,2020-07-18,Alaska,2157,74.0,16,1.0
513,2020-07-19,Alaska,2275,118.0,16,0.0
514,2020-07-20,Alaska,2412,137.0,16,0.0
515,2020-07-21,Alaska,2523,111.0,16,0.0
516,2020-07-22,Alaska,2617,94.0,17,1.0
517,2020-07-23,Alaska,2682,65.0,17,0.0
518,2020-07-24,Alaska,2746,64.0,17,0.0
519,2020-07-25,Alaska,2866,120.0,18,1.0
520,2020-07-26,Alaska,3100,234.0,18,0.0
521,2020-07-27,Alaska,3204,104.0,19,1.0
522,2020-07-28,Alaska,3348,144.0,20,1.0
523,2020-07-29,Alaska,3440,92.0,20,0.0
524,2020-07-30,Alaska,3557,117.0,21,1.0
525,2020-07-31,Alaska,3675,118.0,21,0.0
526,2020-08-01,Alaska,3825,150.0,22,1.0
527,2020-08-02,Alaska,3982,157.0,22,0.0
528,2020-08-03,Alaska,4062,80.0,23,1.0
529,2020-08-04,Alaska,4123,61.0,23,0.0
530,2020-08-05,Alaska,4181,58.0,23,0.0
531,2020-08-06,Alaska,4221,40.0,23,0.0
532,2020-08-07,Alaska,4286,65.0,23,0.0
533,2020-08-08,Alaska,4371,85.0,24,1.0
534,2020-08-09,Alaska,4471,100.0,24,0.0
535,2020-08-10,Alaska,4537,66.0,24,0.0
536,2020-08-11,Alaska,4587,50.0,24,0.0
537,2020-08-12,Alaska,4653,66.0,25,1.0
538,2020-08-13,Alaska,4748,95.0,25,0.0
539,2020-08-14,Alaska,4867,119.0,25,0.0
540,2020-08-15,Alaska,4952,85.0,26,1.0
541,2020-08-16,Alaska,5058,106.0,26,0.0
542,2020-08-17,Alaska,5108,50.0,26,0.0
543,2020-08-18,Alaska,5175,67.0,27,1.0
544,2020-08-19,Alaska,5245,70.0,27,0.0
545,2020-08-20,Alaska,5330,85.0,27,0.0
546,2020-08-21,Alaska,5401,71.0,28,1.0
547,2020-08-22,Alaska,5492,91.0,29,1.0
548,2020-08-23,Alaska,5556,64.0,30,1.0
549,2020-08-24,Alaska,5626,70.0,30,0.0
550,2020-08-25,Alaska,5621,-5.0,33,3.0
551,2020-08-26,Alaska,5671,50.0,34,1.0
552,2020-08-27,Alaska,5752,81.0,34,0.0
553,2020-08-28,Alaska,5874,122.0,34,0.0
554,2020-08-29,Alaska,5985,111.0,34,0.0
555,2020-08-30,Alaska,6036,51.0,34,0.0
556,2020-08-31,Alaska,6075,39.0,34,0.0
557,2020-09-01,Alaska,6109,34.0,36,2.0
558,2020-09-02,Alaska,6181,72.0,36,0.0
559,2020-09-03,Alaska,6287,106.0,37,1.0
560,2020-09-04,Alaska,6416,129.0,37,0.0
561,2020-09-05,Alaska,6514,98.0,39,2.0
562,2020-09-06,Alaska,6603,89.0,39,0.0
563,2020-09-07,Alaska,6637,34.0,39,0.0
564,2020-09-08,Alaska,6670,33.0,39,0.0
565,2020-09-09,Alaska,6735,65.0,39,0.0
566,2020-09-10,Alaska,6860,125.0,39,0.0
567,2020-09-11,Alaska,6968,108.0,40,1.0
568,2020-09-12,Alaska,7074,106.0,41,1.0
569,2020-09-13,Alaska,7136,62.0,41,0.0
570,2020-09-14,Alaska,7213,77.0,41,0.0
571,2020-09-15,Alaska,7256,43.0,41,0.0
572,2020-09-16,Alaska,7308,52.0,41,0.0
573,2020-09-17,Alaska,7413,105.0,41,0.0
574,2020-09-18,Alaska,7528,115.0,42,1.0
575,2020-09-19,Alaska,7613,85.0,42,0.0
576,2020-09-20,Alaska,7704,91.0,42,0.0
577,2020-09-21,Alaska,7775,71.0,42,0.0
578,2020-09-22,Alaska,7821,46.0,42,0.0
579,2020-09-23,Alaska,7875,54.0,42,0.0
580,2020-09-24,Alaska,8015,140.0,43,1.0
581,2020-09-25,Alaska,8133,118.0,48,5.0
582,2020-09-26,Alaska,8244,111.0,48,0.0
583,2020-09-27,Alaska,8359,115.0,52,4.0
584,2020-09-28,Alaska,8477,118.0,52,0.0
585,2020-09-29,Alaska,8602,125.0,52,0.0
586,2020-09-30,Alaska,8707,105.0,52,0.0
587,2020-10-01,Alaska,8838,131.0,53,1.0
588,2020-10-02,Alaska,8964,126.0,53,0.0
589,2020-10-03,Alaska,9111,147.0,54,1.0
590,2020-10-04,Alaska,9300,189.0,54,0.0
591,2020-10-05,Alaska,9511,211.0,54,0.0
592,2020-10-06,Alaska,9656,145.0,54,0.0
593,2020-10-07,Alaska,9784,128.0,55,1.0
594,2020-10-08,Alaska,9919,135.0,56,1.0
595,2020-10-09,Alaska,10099,180.0,56,0.0
596,2020-10-10,Alaska,10350,251.0,56,0.0
597,2020-10-11,Alaska,10608,258.0,56,0.0
598,2020-10-12,Alaska,10805,197.0,56,0.0
599,2020-10-13,Alaska,10960,155.0,56,0.0
600,2020-10-14,Alaska,11103,143.0,60,4.0
601,2020-10-15,Alaska,11268,165.0,61,1.0
602,2020-10-16,Alaska,11496,228.0,62,1.0
603,2020-10-17,Alaska,11710,214.0,63,1.0
604,2020-10-18,Alaska,11934,224.0,63,0.0
605,2020-10-19,Alaska,12138,204.0,63,0.0
606,2020-10-20,Alaska,12349,211.0,63,0.0
607,2020-10-21,Alaska,12559,210.0,64,1.0
608,2020-10-22,Alaska,12790,231.0,64,0.0
609,2020-10-23,Alaska,13067,277.0,64,0.0
610,2020-10-24,Alaska,13439,372.0,64,0.0
611,2020-10-25,Alaska,13968,529.0,64,0.0
612,2020-10-26,Alaska,14316,348.0,64,0.0
613,2020-10-27,Alaska,14699,383.0,66,2.0
614,2020-10-28,Alaska,15053,354.0,67,1.0
615,2020-10-29,Alaska,15417,364.0,72,5.0
616,2020-10-30,Alaska,15803,386.0,76,4.0
617,2020-10-31,Alaska,16247,444.0,77,1.0
618,2020-11-01,Alaska,16597,350.0,78,1.0
619,2020-11-02,Alaska,16948,351.0,79,1.0
620,2020-11-03,Alaska,17339,391.0,79,0.0
621,2020-11-04,Alaska,17750,411.0,79,0.0
622,2020-11-05,Alaska,18064,314.0,79,0.0
623,2020-11-06,Alaska,18589,525.0,79,0.0
624,2020-11-07,Alaska,19194,605.0,79,0.0
625,2020-11-08,Alaska,19712,518.0,79,0.0
626,2020-11-09,Alaska,20185,473.0,79,0.0
627,2020-11-10,Alaska,20715,530.0,87,8.0
628,2020-11-11,Alaska,21211,496.0,90,3.0
629,2020-11-12,Alaska,21689,478.0,90,0.0
630,2020-11-13,Alaska,22282,593.0,91,1.0
631,2020-11-14,Alaska,23029,747.0,92,1.0
632,2020-11-15,Alaska,23688,659.0,92,0.0
633,2020-11-16,Alaska,24268,580.0,92,0.0
634,2020-11-17,Alaska,24909,641.0,94,2.0
635,2020-11-18,Alaska,25454,545.0,94,0.0
636,2020-11-19,Alaska,25946,492.0,95,1.0
637,2020-11-20,Alaska,26403,457.0,95,0.0
638,2020-11-21,Alaska,27079,676.0,95,0.0
639,2020-11-22,Alaska,27629,550.0,97,2.0
640,2020-11-23,Alaska,28128,499.0,97,0.0
641,2020-11-24,Alaska,28708,580.0,110,13.0
642,2020-11-25,Alaska,29386,678.0,110,0.0
643,2020-11-26,Alaska,29940,554.0,113,3.0
644,2020-11-27,Alaska,30612,672.0,113,0.0
645,2020-11-28,Alaska,31279,667.0,115,2.0
646,2020-11-29,Alaska,31896,617.0,115,0.0
647,2020-11-30,Alaska,32407,511.0,115,0.0
648,2020-12-01,Alaska,32911,504.0,116,1.0
649,2020-12-02,Alaska,33614,703.0,116,0.0
650,2020-12-03,Alaska,34377,763.0,124,8.0
651,2020-12-04,Alaska,35138,761.0,135,11.0
652,2020-12-05,Alaska,36083,945.0,136,1.0
653,2020-12-06,Alaska,36847,764.0,136,0.0
654,2020-12-07,Alaska,37350,503.0,139,3.0
655,2020-12-08,Alaska,37923,573.0,139,0.0
656,2020-12-09,Alaska,38510,587.0,143,4.0
657,2020-12-10,Alaska,39146,636.0,148,5.0
658,2020-12-11,Alaska,39773,627.0,151,3.0
659,2020-12-12,Alaska,40293,520.0,169,18.0
660,2020-12-13,Alaska,40934,641.0,169,0.0
661,2020-12-14,Alaska,41363,429.0,169,0.0
662,2020-12-15,Alaska,41645,282.0,172,3.0
663,2020-12-16,Alaska,42256,611.0,174,2.0
664,2020-12-17,Alaska,42639,383.0,176,2.0
665,2020-12-18,Alaska,43132,493.0,176,0.0
666,2020-12-19,Alaska,43468,336.0,177,1.0
667,2020-12-20,Alaska,43649,181.0,176,-1.0
668,2020-12-21,Alaska,43801,152.0,176,0.0
669,2020-12-22,Alaska,44241,440.0,186,10.0
670,2020-12-23,Alaska,44602,361.0,189,3.0
671,2020-12-24,Alaska,44876,274.0,191,2.0
672,2020-12-25,Alaska,44876,0.0,191,0.0
673,2020-12-26,Alaska,45247,371.0,192,1.0
674,2020-12-27,Alaska,45547,300.0,192,0.0
675,2020-12-28,Alaska,45674,127.0,192,0.0
676,2020-12-29,Alaska,45856,182.0,193,1.0
677,2020-12-30,Alaska,46241,385.0,195,2.0
678,2020-12-31,Alaska,46740,499.0,198,3.0
679,2021-01-01,Alaska,46740,0.0,198,0.0
680,2021-01-02,Alaska,47549,809.0,207,9.0
681,2021-01-03,Alaska,47846,297.0,207,0.0
682,2021-01-04,Alaska,48110,264.0,209,2.0
683,2021-01-05,Alaska,48302,192.0,209,0.0
684,2021-01-06,Alaska,48636,334.0,211,2.0
685,2021-01-07,Alaska,48961,325.0,214,3.0
686,2021-01-08,Alaska,49366,405.0,214,0.0
687,2021-01-09,Alaska,49681,315.0,215,1.0
688,2021-01-10,Alaska,49935,254.0,215,0.0
689,2021-01-11,Alaska,50111,176.0,215,0.0
690,2021-01-12,Alaska,50243,132.0,216,1.0
691,2021-01-13,Alaska,50526,283.0,217,1.0
692,2021-01-14,Alaska,50861,335.0,219,2.0
693,2021-01-15,Alaska,51163,302.0,220,1.0
694,2021-01-16,Alaska,51347,184.0,220,0.0
695,2021-01-17,Alaska,51630,283.0,220,0.0
696,2021-01-18,Alaska,51785,155.0,220,0.0
697,2021-01-19,Alaska,51914,129.0,221,1.0
698,2021-01-20,Alaska,52081,167.0,244,23.0
699,2021-01-21,Alaska,52282,201.0,245,1.0
700,2021-01-22,Alaska,52572,290.0,245,0.0
701,2021-01-23,Alaska,52820,248.0,250,5.0
702,2021-01-24,Alaska,52982,162.0,250,0.0
703,2021-01-25,Alaska,53061,79.0,250,0.0
704,2021-01-26,Alaska,53143,82.0,251,1.0
705,2021-01-27,Alaska,53322,179.0,252,1.0
706,2021-01-28,Alaska,53524,202.0,253,1.0
707,2021-01-29,Alaska,53705,181.0,253,0.0
708,2021-01-30,Alaska,53851,146.0,253,0.0
709,2021-01-31,Alaska,53985,134.0,253,0.0
710,2021-02-01,Alaska,54091,106.0,253,0.0
711,2021-02-02,Alaska,54223,132.0,269,16.0
712,2021-02-03,Alaska,54447,224.0,269,0.0
713,2021-02-04,Alaska,54631,184.0,269,0.0
714,2021-02-05,Alaska,54880,249.0,269,0.0
715,2021-02-06,Alaska,54880,0.0,269,0.0
716,2021-02-07,Alaska,54880,0.0,269,0.0
717,2021-02-08,Alaska,55374,494.0,269,0.0
718,2021-02-09,Alaska,55500,126.0,269,0.0
719,2021-02-10,Alaska,55701,201.0,269,0.0
720,2021-02-11,Alaska,55850,149.0,269,0.0
721,2021-02-12,Alaska,56008,158.0,271,2.0
722,2021-02-13,Alaska,56008,0.0,271,0.0
723,2021-02-14,Alaska,56008,0.0,271,0.0
724,2021-02-15,Alaska,56008,0.0,271,0.0
725,2021-02-16,Alaska,56504,496.0,276,5.0
726,2021-02-17,Alaska,56559,55.0,277,1.0
727,2021-02-18,Alaska,56768,209.0,277,0.0
728,2021-02-19,Alaska,56979,211.0,278,1.0
729,2021-02-20,Alaska,56979,0.0,278,0.0
730,2021-02-21,Alaska,56979,0.0,278,0.0
731,2021-02-22,Alaska,57316,337.0,279,1.0
732,2021-02-23,Alaska,57371,55.0,279,0.0
733,2021-02-24,Alaska,57550,179.0,279,0.0
734,2021-02-25,Alaska,57735,185.0,279,0.0
735,2021-02-26,Alaska,57846,111.0,279,0.0
736,2021-02-27,Alaska,57846,0.0,279,0.0
737,2021-02-28,Alaska,57846,0.0,279,0.0
738,2021-03-01,Alaska,58229,383.0,289,10.0
739,2021-03-02,Alaska,58383,154.0,290,1.0
740,2021-03-03,Alaska,58574,191.0,291,1.0
741,2021-03-04,Alaska,58722,148.0,291,0.0
742,2021-03-05,Alaska,58870,148.0,292,1.0
743,2021-03-06,Alaska,58870,0.0,292,0.0
744,2021-03-07,Alaska,58870,0.0,292,0.0
745,2021-03-08,Alaska,59210,340.0,291,-1.0
746,2021-03-09,Alaska,59299,89.0,291,0.0
747,2021-03-10,Alaska,59451,152.0,291,0.0
748,2021-03-11,Alaska,59689,238.0,291,0.0
749,2021-03-12,Alaska,59796,107.0,292,1.0
750,2021-03-13,Alaska,59796,0.0,292,0.0
751,2021-03-14,Alaska,59796,0.0,292,0.0
752,2021-03-15,Alaska,60174,378.0,292,0.0
753,2021-03-16,Alaska,60277,103.0,292,0.0
754,2021-03-17,Alaska,60451,174.0,293,1.0
755,2021-03-18,Alaska,60606,155.0,296,3.0
756,2021-03-19,Alaska,60683,77.0,296,0.0
757,2021-03-20,Alaska,60683,0.0,296,0.0
758,2021-03-21,Alaska,60683,0.0,296,0.0
759,2021-03-22,Alaska,61034,351.0,296,0.0
760,2021-03-23,Alaska,61212,178.0,298,2.0
761,2021-03-24,Alaska,61411,199.0,298,0.0
762,2021-03-25,Alaska,61558,147.0,299,1.0
763,2021-03-26,Alaska,61744,186.0,299,0.0
764,2021-03-27,Alaska,61744,0.0,299,0.0
765,2021-03-28,Alaska,61744,0.0,299,0.0
766,2021-03-29,Alaska,61744,0.0,299,0.0
767,2021-03-30,Alaska,62395,651.0,299,0.0
768,2021-03-31,Alaska,62395,0.0,299,0.0
769,2020-01-26,Arizona,1,,0,
770,2020-01-27,Arizona,1,0.0,0,0.0
771,2020-01-28,Arizona,1,0.0,0,0.0
772,2020-01-29,Arizona,1,0.0,0,0.0
773,2020-01-30,Arizona,1,0.0,0,0.0
774,2020-01-31,Arizona,1,0.0,0,0.0
775,2020-02-01,Arizona,1,0.0,0,0.0
776,2020-02-02,Arizona,1,0.0,0,0.0
777,2020-02-03,Arizona,1,0.0,0,0.0
778,2020-02-04,Arizona,1,0.0,0,0.0
779,2020-02-05,Arizona,1,0.0,0,0.0
780,2020-02-06,Arizona,1,0.0,0,0.0
781,2020-02-07,Arizona,1,0.0,0,0.0
782,2020-02-08,Arizona,1,0.0,0,0.0
783,2020-02-09,Arizona,1,0.0,0,0.0
784,2020-02-10,Arizona,1,0.0,0,0.0
785,2020-02-11,Arizona,1,0.0,0,0.0
786,2020-02-12,Arizona,1,0.0,0,0.0
787,2020-02-13,Arizona,1,0.0,0,0.0
788,2020-02-14,Arizona,1,0.0,0,0.0
789,2020-02-15,Arizona,1,0.0,0,0.0
790,2020-02-16,Arizona,1,0.0,0,0.0
791,2020-02-17,Arizona,1,0.0,0,0.0
792,2020-02-18,Arizona,1,0.0,0,0.0
793,2020-02-19,Arizona,1,0.0,0,0.0
794,2020-02-20,Arizona,1,0.0,0,0.0
795,2020-02-21,Arizona,1,0.0,0,0.0
796,2020-02-22,Arizona,1,0.0,0,0.0
797,2020-02-23,Arizona,1,0.0,0,0.0
798,2020-02-24,Arizona,1,0.0,0,0.0
799,2020-02-25,Arizona,1,0.0,0,0.0
800,2020-02-26,Arizona,1,0.0,0,0.0
801,2020-02-27,Arizona,1,0.0,0,0.0
802,2020-02-28,Arizona,1,0.0,0,0.0
803,2020-02-29,Arizona,1,0.0,0,0.0
804,2020-03-01,Arizona,1,0.0,0,0.0
805,2020-03-02,Arizona,1,0.0,0,0.0
806,2020-03-03,Arizona,2,1.0,0,0.0
807,2020-03-04,Arizona,2,0.0,0,0.0
808,2020-03-05,Arizona,2,0.0,0,0.0
809,2020-03-06,Arizona,3,1.0,0,0.0
810,2020-03-07,Arizona,5,2.0,0,0.0
811,2020-03-08,Arizona,5,0.0,0,0.0
812,2020-03-09,Arizona,6,1.0,0,0.0
813,2020-03-10,Arizona,6,0.0,0,0.0
814,2020-03-11,Arizona,9,3.0,0,0.0
815,2020-03-12,Arizona,9,0.0,0,0.0
816,2020-03-13,Arizona,9,0.0,0,0.0
817,2020-03-14,Arizona,12,3.0,0,0.0
818,2020-03-15,Arizona,13,1.0,0,0.0
819,2020-03-16,Arizona,18,5.0,0,0.0
820,2020-03-17,Arizona,20,2.0,0,0.0
821,2020-03-18,Arizona,28,8.0,0,0.0
822,2020-03-19,Arizona,47,19.0,0,0.0
823,2020-03-20,Arizona,70,23.0,1,1.0
824,2020-03-21,Arizona,104,34.0,1,0.0
825,2020-03-22,Arizona,153,49.0,2,1.0
826,2020-03-23,Arizona,234,81.0,2,0.0
827,2020-03-24,Arizona,326,92.0,6,4.0
828,2020-03-25,Arizona,402,76.0,6,0.0
829,2020-03-26,Arizona,508,106.0,8,2.0
830,2020-03-27,Arizona,665,157.0,15,7.0
831,2020-03-28,Arizona,773,108.0,15,0.0
832,2020-03-29,Arizona,930,157.0,18,3.0
833,2020-03-30,Arizona,1169,239.0,20,2.0
834,2020-03-31,Arizona,1298,129.0,24,4.0
835,2020-04-01,Arizona,1413,115.0,29,5.0
836,2020-04-02,Arizona,1600,187.0,35,6.0
837,2020-04-03,Arizona,1769,169.0,41,6.0
838,2020-04-04,Arizona,2019,250.0,53,12.0
839,2020-04-05,Arizona,2269,250.0,64,11.0
840,2020-04-06,Arizona,2466,197.0,67,3.0
841,2020-04-07,Arizona,2577,111.0,77,10.0
842,2020-04-08,Arizona,2726,149.0,80,3.0
843,2020-04-09,Arizona,3018,292.0,89,9.0
844,2020-04-10,Arizona,3112,94.0,97,8.0
845,2020-04-11,Arizona,3393,281.0,112,15.0
846,2020-04-12,Arizona,3539,146.0,117,5.0
847,2020-04-13,Arizona,3702,163.0,122,5.0
848,2020-04-14,Arizona,3806,104.0,131,9.0
849,2020-04-15,Arizona,3962,156.0,142,11.0
850,2020-04-16,Arizona,4234,272.0,152,10.0
851,2020-04-17,Arizona,4507,273.0,174,22.0
852,2020-04-18,Arizona,4719,212.0,181,7.0
853,2020-04-19,Arizona,4929,210.0,188,7.0
854,2020-04-20,Arizona,5064,135.0,191,3.0
855,2020-04-21,Arizona,5251,187.0,213,22.0
856,2020-04-22,Arizona,5459,208.0,236,23.0
857,2020-04-23,Arizona,5769,310.0,257,21.0
858,2020-04-24,Arizona,6045,276.0,268,11.0
859,2020-04-25,Arizona,6280,235.0,275,7.0
860,2020-04-26,Arizona,6526,246.0,277,2.0
861,2020-04-27,Arizona,6716,190.0,277,0.0
862,2020-04-28,Arizona,6948,232.0,297,20.0
863,2020-04-29,Arizona,7202,254.0,308,11.0
864,2020-04-30,Arizona,7648,446.0,320,12.0
865,2020-05-01,Arizona,7962,314.0,330,10.0
866,2020-05-02,Arizona,8364,402.0,353,23.0
867,2020-05-03,Arizona,8640,276.0,362,9.0
868,2020-05-04,Arizona,8919,279.0,362,0.0
869,2020-05-05,Arizona,9305,386.0,395,33.0
870,2020-05-06,Arizona,9707,402.0,426,31.0
871,2020-05-07,Arizona,9945,238.0,450,24.0
872,2020-05-08,Arizona,10526,581.0,517,67.0
873,2020-05-09,Arizona,10960,434.0,532,15.0
874,2020-05-10,Arizona,11119,159.0,536,4.0
875,2020-05-11,Arizona,11380,261.0,542,6.0
876,2020-05-12,Arizona,11736,356.0,562,20.0
877,2020-05-13,Arizona,12176,440.0,594,32.0
878,2020-05-14,Arizona,12674,498.0,624,30.0
879,2020-05-15,Arizona,13169,495.0,651,27.0
880,2020-05-16,Arizona,13631,462.0,679,28.0
881,2020-05-17,Arizona,13937,306.0,680,1.0
882,2020-05-18,Arizona,14170,233.0,686,6.0
883,2020-05-19,Arizona,14566,396.0,704,18.0
884,2020-05-20,Arizona,14897,331.0,747,43.0
885,2020-05-21,Arizona,15315,418.0,763,16.0
886,2020-05-22,Arizona,15608,293.0,775,12.0
887,2020-05-23,Arizona,16040,432.0,799,24.0
888,2020-05-24,Arizona,16339,299.0,800,1.0
889,2020-05-25,Arizona,16561,222.0,806,6.0
890,2020-05-26,Arizona,16783,222.0,807,1.0
891,2020-05-27,Arizona,17262,479.0,831,24.0
892,2020-05-28,Arizona,17763,501.0,857,26.0
893,2020-05-29,Arizona,18465,702.0,885,28.0
894,2020-05-30,Arizona,19255,790.0,903,18.0
895,2020-05-31,Arizona,19936,681.0,906,3.0
896,2020-06-01,Arizona,20123,187.0,918,12.0
897,2020-06-02,Arizona,21250,1127.0,943,25.0
898,2020-06-03,Arizona,22245,995.0,983,40.0
899,2020-06-04,Arizona,22818,573.0,1000,17.0
900,2020-06-05,Arizona,24369,1551.0,1016,16.0
901,2020-06-06,Arizona,25517,1148.0,1046,30.0
902,2020-06-07,Arizona,26924,1407.0,1048,2.0
903,2020-06-08,Arizona,27761,837.0,1052,4.0
904,2020-06-09,Arizona,28396,635.0,1074,22.0
905,2020-06-10,Arizona,29981,1585.0,1100,26.0
906,2020-06-11,Arizona,31525,1544.0,1130,30.0
907,2020-06-12,Arizona,33167,1642.0,1157,27.0
908,2020-06-13,Arizona,34773,1606.0,1190,33.0
909,2020-06-14,Arizona,35953,1180.0,1194,4.0
910,2020-06-15,Arizona,37005,1052.0,1204,10.0
911,2020-06-16,Arizona,39298,2293.0,1228,24.0
912,2020-06-17,Arizona,41159,1861.0,1252,24.0
913,2020-06-18,Arizona,43731,2572.0,1287,35.0
914,2020-06-19,Arizona,46914,3183.0,1322,35.0
915,2020-06-20,Arizona,50198,3284.0,1347,25.0
916,2020-06-21,Arizona,52666,2468.0,1350,3.0
917,2020-06-22,Arizona,54767,2101.0,1354,4.0
918,2020-06-23,Arizona,58397,3630.0,1398,44.0
919,2020-06-24,Arizona,60207,1810.0,1467,69.0
920,2020-06-25,Arizona,63297,3090.0,1495,28.0
921,2020-06-26,Arizona,66676,3379.0,1537,42.0
922,2020-06-27,Arizona,70152,3476.0,1581,44.0
923,2020-06-28,Arizona,73961,3809.0,1594,13.0
924,2020-06-29,Arizona,74602,641.0,1598,4.0
925,2020-06-30,Arizona,79399,4797.0,1645,47.0
926,2020-07-01,Arizona,84152,4753.0,1726,81.0
927,2020-07-02,Arizona,87495,3343.0,1766,40.0
928,2020-07-03,Arizona,91894,4399.0,1802,36.0
929,2020-07-04,Arizona,94616,2722.0,1821,19.0
930,2020-07-05,Arizona,98126,3510.0,1829,8.0
931,2020-07-06,Arizona,101542,3416.0,1832,3.0
932,2020-07-07,Arizona,105159,3617.0,1933,101.0
933,2020-07-08,Arizona,108710,3551.0,1973,40.0
934,2020-07-09,Arizona,112783,4073.0,2047,74.0
935,2020-07-10,Arizona,116947,4164.0,2093,46.0
936,2020-07-11,Arizona,119991,3044.0,2158,65.0
937,2020-07-12,Arizona,122479,2488.0,2239,81.0
938,2020-07-13,Arizona,123917,1438.0,2250,11.0
939,2020-07-14,Arizona,128126,4209.0,2341,91.0
940,2020-07-15,Arizona,131411,3285.0,2442,101.0
941,2020-07-16,Arizona,134730,3319.0,2506,64.0
942,2020-07-17,Arizona,138575,3845.0,2597,91.0
943,2020-07-18,Arizona,141333,2758.0,2733,136.0
944,2020-07-19,Arizona,143644,2311.0,2768,35.0
945,2020-07-20,Arizona,145320,1676.0,2795,27.0
946,2020-07-21,Arizona,148730,3410.0,2918,123.0
947,2020-07-22,Arizona,150659,1929.0,2976,58.0
948,2020-07-23,Arizona,153029,2370.0,3067,91.0
949,2020-07-24,Arizona,156392,3363.0,3156,89.0
950,2020-07-25,Arizona,160055,3663.0,3288,132.0
951,2020-07-26,Arizona,162041,1986.0,3313,25.0
952,2020-07-27,Arizona,163918,1877.0,3320,7.0
953,2020-07-28,Arizona,165994,2076.0,3424,104.0
954,2020-07-29,Arizona,168361,2367.0,3470,46.0
955,2020-07-30,Arizona,170905,2544.0,3628,158.0
956,2020-07-31,Arizona,174108,3203.0,3695,67.0
957,2020-08-01,Arizona,177019,2911.0,3753,58.0
958,2020-08-02,Arizona,178473,1454.0,3769,16.0
959,2020-08-03,Arizona,179506,1033.0,3785,16.0
960,2020-08-04,Arizona,180537,1031.0,3850,65.0
961,2020-08-05,Arizona,182230,1693.0,3933,83.0
962,2020-08-06,Arizona,183744,1514.0,4005,72.0
963,2020-08-07,Arizona,185104,1360.0,4085,80.0
964,2020-08-08,Arizona,186226,1122.0,4140,55.0
965,2020-08-09,Arizona,187086,860.0,4152,12.0
966,2020-08-10,Arizona,187634,548.0,4157,5.0
967,2020-08-11,Arizona,188780,1146.0,4205,48.0
968,2020-08-12,Arizona,189522,742.0,4348,143.0
969,2020-08-13,Arizona,190850,1328.0,4385,37.0
970,2020-08-14,Arizona,191810,960.0,4426,41.0
971,2020-08-15,Arizona,192670,860.0,4497,71.0
972,2020-08-16,Arizona,193554,884.0,4509,12.0
973,2020-08-17,Arizona,194027,473.0,4509,0.0
974,2020-08-18,Arizona,194931,904.0,4535,26.0
975,2020-08-19,Arizona,195568,637.0,4643,108.0
976,2020-08-20,Arizona,196305,737.0,4688,45.0
977,2020-08-21,Arizona,196925,620.0,4698,10.0
978,2020-08-22,Arizona,197909,984.0,4760,62.0
979,2020-08-23,Arizona,198117,208.0,4775,15.0
980,2020-08-24,Arizona,198421,304.0,4775,0.0
981,2020-08-25,Arizona,199293,872.0,4796,21.0
982,2020-08-26,Arizona,199495,202.0,4899,103.0
983,2020-08-27,Arizona,200172,677.0,4932,33.0
984,2020-08-28,Arizona,200694,522.0,4980,48.0
985,2020-08-29,Arizona,201317,623.0,5010,30.0
986,2020-08-30,Arizona,201695,378.0,5033,23.0
987,2020-08-31,Arizona,201866,171.0,5031,-2.0
988,2020-09-01,Arizona,202375,509.0,5048,17.0
989,2020-09-02,Arizona,202898,523.0,5070,22.0
990,2020-09-03,Arizona,203964,1066.0,5133,63.0
991,2020-09-04,Arizona,204686,722.0,5174,41.0
992,2020-09-05,Arizona,205518,832.0,5207,33.0
993,2020-09-06,Arizona,205772,254.0,5221,14.0
994,2020-09-07,Arizona,205971,199.0,5219,-2.0
995,2020-09-08,Arizona,206048,77.0,5221,2.0
996,2020-09-09,Arizona,206548,500.0,5253,32.0
997,2020-09-10,Arizona,207002,454.0,5275,22.0
998,2020-09-11,Arizona,207525,523.0,5290,15.0
999,2020-09-12,Arizona,208128,603.0,5316,26.0
1000,2020-09-13,Arizona,208514,386.0,5322,6.0
1001,2020-09-14,Arizona,208726,212.0,5322,0.0
1002,2020-09-15,Arizona,209215,489.0,5346,24.0
1003,2020-09-16,Arizona,209911,696.0,5376,30.0
1004,2020-09-17,Arizona,211663,1752.0,5411,35.0
1005,2020-09-18,Arizona,213663,2000.0,5455,44.0
1006,2020-09-19,Arizona,213551,-112.0,5471,16.0
1007,2020-09-20,Arizona,214018,467.0,5480,9.0
1008,2020-09-21,Arizona,214251,233.0,5482,2.0
1009,2020-09-22,Arizona,214846,595.0,5501,19.0
1010,2020-09-23,Arizona,215284,438.0,5526,25.0
1011,2020-09-24,Arizona,215852,568.0,5560,34.0
1012,2020-09-25,Arizona,216367,515.0,5588,28.0
1013,2020-09-26,Arizona,216826,459.0,5623,35.0
1014,2020-09-27,Arizona,217237,411.0,5623,0.0
1015,2020-09-28,Arizona,217513,276.0,5624,1.0
1016,2020-09-29,Arizona,218185,672.0,5632,8.0
